name,facebook,twitter,website,genre,mtv
 Phoenix ,http://www.facebook.com/19227674432,http://www.twitter.com/wearephoenix,http://wearephoenix.com,Alternative,http://www.mtv.com/artists/phoenix/biography
 Lil Durk ,http://www.facebook.com/540825729265857,http://www.twitter.com/lildurk_,,Hip-Hop,http://www.mtv.com/artists/lil-durk/biography
 MC Kash ,,http://www.twitter.com/mckashkashmir,http://www.mckashofficial.com,Hip-Hop/Rap,http://www.mtv.com/artists/mc-kash/biography
 Jessta James ,,,http://www.jesstajames.com,Country,http://www.cmt.com/artists/jessta-james/biography
 MKTO ,http://www.facebook.com/206693729459643,http://www.twitter.com/wearemkto,http://www.wearemkto.com,Pop,http://www.mtv.com/artists/mkto/biography
 Morgan Frazier ,http://www.facebook.com/197654120254568,http://www.twitter.com/_morganfrazier,http://morganfraziermusic.com/,Country,http://www.cmt.com/artists/morgan-frazier/biography
 R5 ,http://www.facebook.com/officialR5,http://www.twitter.com/http://r5rocks.com/,http://www.r5rocks.com,Pop/Rock,http://www.mtv.com/artists/r5/biography
 Sevyn Streeter ,http://www.facebook.com/sevynstreeter,http://www.twitter.com/sevyn,http://www.sevynstreeter.com/,R&B/Soul,http://www.mtv.com/artists/sevyn-streeter/biography
" Alessi's Ark ",,,,Rock,http://www.mtv.com/artists/alessis-ark-1/biography
 Melanie Martinez ,,,,Pop,http://www.mtv.com/artists/melanie-martinez/biography
 Sanek ,http://www.facebook.com/121412171269044,http://www.twitter.com/sanek4life,http://sanek4life.ru,Hip-Hop/Rap,http://www.mtv.com/artists/sanek/biography
 Emblem3 ,,,,,http://www.mtv.com/artists/emblem3/biography
 Clean Bandit ,http://www.facebook.com/cleanbandit,http://www.twitter.com/cleanbandit ,,Electronic,http://www.mtv.com/artists/clean-bandit/biography
 Lindsey Erin ,http://www.facebook.com/188022257927698,http://twitter.com/LindseyEmusic,http://www.LindseyErinOfficial.com,Country,http://www.cmt.com/artists/lindsey-erin/biography
 Kelvyn Colt ,http://www.facebook.com/162919897181696,http://twitter.com/TheForeignerBYS,http://bysmusic.co.uk,Hip-Hop/Rap,http://www.mtv.com/artists/kelvyn-colt/biography
 Kree Harrison ,http://www.facebook.com/KreeAI12,https://twitter.com/kreeharrison,http://kreeharrisonofficial.com,Country,http://www.cmt.com/artists/kree-harrison/biography
 London Grammar ,http://www.facebook.com/149707618401990,http://www.twitter.com/londongrammar,http://londongrammar.com,Electronic,http://www.mtv.com/artists/london-grammar/biography
 Stephanie Quayle ,,http://www.twitter.com/stephaniequayle,http://stephaniequayle.com,Country,http://www.mtv.com/artists/stephanie-quayle/biography
 FKA twigs ,http://www.facebook.com/twigsfka,http://www.twitter.com/fkatwigs,,Electronic,http://www.mtv.com/artists/fka-twigs/biography
 Louy Fierce ,,http://twitter.com/LouyFierce,http://www.louyfiercemerch.bigcartel.com,Hip-Hop/Rap,http://www.mtv.com/artists/louy-fierce/biography
 Rapper Maddy aka KING MADDY ,http://www.facebook.com/32435884443,http://twitter.com/Rappermaddy,,Hip-Hop,http://www.mtv.com/artists/rapper-maddy-aka-king-maddy/biography
 Majid Jordan ,,http://www.twitter.com/majid jordan,,Electronic/Dance,http://www.mtv.com/artists/majid-jordan/biography
 Chanel West Coast ,http://www.facebook.com/chanelwestcoast,http://twitter.com/rosabeales,http://Iamchanelwestcoast.com,West Coast Rap,http://www.mtv.com/artists/chanel-west-coast/biography
 Rixton ,http://www.facebook.com/Rixtonofficial,http://twitter.com/rixtonofficial,http://rixtonband.com/,Pop/Rock,http://www.mtv.com/artists/rixton/biography
 Rainbow Kitten Surprise ,http://www.facebook.com/150752095107665,http://www.twitter.com/rksbandofficial,,Alternative,http://www.mtv.com/artists/rainbow-kitten-surprise/biography
 GOT7 ,,,,,http://www.mtv.com/artists/got7/biography
 Stevie Lee Woods ,,,,Country,http://www.cmt.com/artists/stevie-lee-woods/biography
" Rockin' Raffi Arto ",,,,,http://www.mtv.com/artists/rockin-raffi-arto/biography
 Mickey Guyton ,,,http://www.mickeyguyton.com,Country,http://www.cmt.com/artists/mickey-guyton/biography
 Adjective ,,,,,http://www.mtv.com/artists/adjective/biography
 MAGIC! ,,,http://www.ournameismagic.com/,Pop/Rock,http://www.mtv.com/artists/magic-7/biography
 Young Fresh Da Don ,,http://www.twitter.com/iYoungFresh,http://www.youtube.com/theofficialfreshtv,Hip-Hop/Rap,http://www.mtv.com/artists/young-fresh-da-don/biography
 Young_millz ,,,,Gangsta Rap,http://www.mtv.com/artists/young-millz/biography
 KAOS777 ,,http://www.twitter.com/MTVKAOS777,https://play.google.com/store/music/artist/KAOS777?id=Ahpad2xfrdbokla7tmrsjzwxbvu&hl=en,Electronic,http://www.mtv.com/artists/kaos777/biography
 Dove Cameron ,,,,,http://www.mtv.com/artists/dove-cameron/biography
 Payroll Giovanni ,,,,,http://www.mtv.com/artists/payroll-giovanni/biography
 The Madden Brothers ,,,,,http://www.mtv.com/artists/the-madden-brothers/biography
 Mick Jenkins ,http://www.facebook.com/Mickalas Cage,http://www.twitter.com/MickJenkins,http://mickjenkins.com/,Rap,http://www.mtv.com/artists/mick-jenkins/biography
 Gold & The Invisible Girl ,,,,,http://www.mtv.com/artists/gold-the-invisible-girl/biography
 Peewee Longway ,,,,,http://www.mtv.com/artists/peewee-longway/biography
 Tink ,,,,R&B,http://www.mtv.com/artists/tink/biography
 NF ,http://www.facebook.com/nfrealmusic,http://www.twitter.com/nfrealmusic,http://www.nfrealmusic.com/,Hip-Hop/Rap,http://www.mtv.com/artists/nf/biography
 Lucky Harmon ,,http://www.twitter.com/Luckysworld,http://www.luckyharmon.net,Pop,http://www.mtv.com/artists/lucky-harmon/biography
 Sam RUBIK ,http://www.facebook.com/68899696,http://www.twitter.com/samrubik,http://www.urnr.tv,Hip-Hop/Rap,http://www.mtv.com/artists/sam-rubik/biography
 Dove Cameron ,,,,Rock,http://www.mtv.com/artists/dove-cameron-1/biography
 Filhos & Servos ,,,,,http://www.mtv.com/artists/filhos-servos/biography
 Alina Baraz ,,,,Electronic/Dance,http://www.mtv.com/artists/alina-baraz/biography
 Eric Van Houten ,http://www.facebook.com/160391083971298,http://www.twitter.com/ericvanhouten,http://www.ericvanhoutenmusic.com,Country,http://www.cmt.com/artists/eric-van-houten/biography
 SCREAM Soundtrack ,,,http://screamsoundtrack.mtv.com,,http://www.mtv.com/artists/scream-soundtrack/biography
 Acelya ,,http://www.twitter.com/AcelyaOfficial,https://www.youtube.com/channel/UCjm2ocvIPqZT9g2l2MPrivg,Pop,http://www.mtv.com/artists/acelya/biography
 presidential productions ,,http://www.twitter.com/XxPresidential,http://www.datpiff.com/Presidential-Productions-The-Astronomical-Mixtape.731898.html,Rap,http://www.mtv.com/artists/presidential-productions/biography
 Aaron Neville ,http://www.facebook.com/30692669084,http://www.twitter.com/aaronneville,http://www.aaronneville.com,R&B/Soul,http://www.mtv.com/artists/aaron-neville/biography
 Against Me! ,http://www.facebook.com/8871710020,http://www.twitter.com/againstme,http://www.againstme.net/am.php,Rock,http://www.mtv.com/artists/against-me/biography
 Aldo Nova ,http://www.facebook.com/531242150240050,http://www.twitter.com/novaaldo,,Classic Rock,http://www.mtv.com/artists/aldo-nova/biography
 Ajda Pekkan ,,,,,http://www.mtv.com/artists/ajda-pekkan/biography
 Akcent ,,,,,http://www.mtv.com/artists/akcent/biography
 Al Green ,http://www.facebook.com/10530319850,,http://www.algreen.com/,R&B/Soul,http://www.mtv.com/artists/al-green/biography
 Anandmurti Gurumaa ,,,,,http://www.mtv.com/artists/anandmurti-gurumaa/biography
 Aly & AJ ,http://www.facebook.com/5757478629,http://www.twitter.com/alyandaj,,Rock,http://www.mtv.com/artists/aly-aj/biography
 Alpha Blondy ,http://www.facebook.com/153116651413782,,,Reggae,http://www.mtv.com/artists/alpha-blondy/biography
 AMS ,,,,,http://www.mtv.com/artists/ams/biography
 Ana Gabriel ,http://www.facebook.com/212445202184860,http://www.twitter.com/anagabrielrl,,Latin,http://www.mtv.com/artists/ana-gabriel/biography
 Arcade Fire ,http://www.facebook.com/152513780224,http://www.twitter.com/arcadefire,http://www.arcadefire.com,Alternative,http://www.mtv.com/artists/arcade-fire/biography
 Archive ,http://www.facebook.com/24448067160,http://www.twitter.com/archiveofficial,,Rock,http://www.mtv.com/artists/archive/biography
 Ben Harper ,http://www.facebook.com/12179710441,http://www.twitter.com/benharper,http://www.benharper.net/,R&B/Soul,http://www.mtv.com/artists/ben-harper/biography
 Calle 13 ,http://www.facebook.com/147921335222897,http://www.twitter.com/calle13oficial,,World/Reggae,http://www.mtv.com/artists/calle-13/biography
 Blur ,http://www.facebook.com/7151355743,http://www.twitter.com/blurofficial,http://www.blur.co.uk/,Indie Rock,http://www.mtv.com/artists/blur/biography
 BIG K.R.I.T ,http://www.facebook.com/256516756728,http://www.twitter.com/bigkrit,,Hip-Hop,http://www.mtv.com/artists/big-krit/biography
 Billy Idol ,http://www.facebook.com/153679928035576,http://www.twitter.com/billyidol,http://billyidol.net,Punk,http://www.mtv.com/artists/billy-idol/biography
 Billy Joe Shaver ,http://www.facebook.com/470330559665723,http://www.twitter.com/billyjoe_shaver,http://www.billyjoeshaver.com/,Country,http://www.cmt.com/artists/billy-joe-shaver/biography
 Billy Montana ,,,,Country,http://www.cmt.com/artists/billy-montana/biography
 Billy Ocean ,http://www.facebook.com/601344903225618,http://www.twitter.com/mrwongo,http://www.godwinlema.co.tz,Rock,http://www.mtv.com/artists/billy-ocean/biography
 Black Stone Cherry ,http://www.facebook.com/8509615068,http://www.twitter.com/blkstonecherry,http://blackstonecherry.com,Southern Rock,http://www.cmt.com/artists/black-stone-cherry/biography
 Boyce Avenue ,http://www.facebook.com/54624257279,http://www.twitter.com/boyceavenue,,Rock,http://www.mtv.com/artists/boyce-avenue/biography
 Boz Scaggs ,http://www.facebook.com/114225885329406,http://www.twitter.com/bozscaggsmusic,http://www.bozscaggs.com/,R&B/Soul,http://www.mtv.com/artists/boz-scaggs/biography
 Bobby Brown ,,,,R&B/Soul,http://www.mtv.com/artists/bobby-brown/biography
 Boston Dance Orchestra ,,,,,http://www.mtv.com/artists/boston-dance-orchestra/biography
 Brand New ,http://www.facebook.com/25440763022,http://www.twitter.com/brandnewrock,,Rock,http://www.mtv.com/artists/brand-new/biography
 Brandi Carlile ,http://www.facebook.com/8863423413,http://www.twitter.com/brandicarlile,http://www.brandicarlile.com,Singer/Songwriter,http://www.mtv.com/artists/brandi-carlile/biography
 Cami Bradley ,,,,,http://www.mtv.com/artists/cami-bradley/biography
 Camila ,http://www.facebook.com/254160188123,http://www.twitter.com/camilamx,,Latin,http://www.mtv.com/artists/camila/biography
 Brooke Hogan ,,,http://www.myspace.com/brookehoganmusic,Pop,http://www.mtv.com/artists/brooke-hogan/biography
 Brendan McCreary ,,,,,http://www.mtv.com/artists/brendan-mccreary/biography
 Buckacre ,,,,,http://www.mtv.com/artists/buckacre/biography
 Bucky Covington ,http://www.facebook.com/13507199669,http://www.twitter.com/buckycovington,,Country,http://www.cmt.com/artists/bucky-covington/biography
 Bryan White ,http://www.facebook.com/108467154699,http://www.twitter.com/bryan_white,http://www.delafont.com/music_acts/Bryan-White.htm,Country,http://www.cmt.com/artists/bryan-white/biography
 Burning Spear ,http://www.facebook.com/7946703514,http://www.twitter.com/burningmusic,http://www.burningspear.net/,Reggae,http://www.mtv.com/artists/burning-spear/biography
 Candlebox ,http://www.facebook.com/180203385362851,http://www.twitter.com/candlebox,http://www.keepinyacandlebox.com/,Rock,http://www.mtv.com/artists/candlebox/biography
 Chief Broom ,,,,,http://www.mtv.com/artists/chief-broom/biography
 Carl Thomas ,http://www.facebook.com/114564031900727,,,Hip-Hop/Rap,http://www.mtv.com/artists/carl-thomas/biography
 Carrie Smith ,,,,Jazz,http://www.mtv.com/artists/carrie-smith-00/biography
 Cassandra Wilson ,http://www.facebook.com/361569243871752,http://www.twitter.com/reallycassandra,,Cool,http://www.mtv.com/artists/cassandra-wilson/biography
 Cassie ,http://www.facebook.com/160099284039929,http://www.twitter.com/cassiesuper,,Hip-Hop,http://www.mtv.com/artists/cassie/biography
 Christopher Cross ,http://www.facebook.com/319821244031,,,Pop,http://www.mtv.com/artists/christopher-cross/biography
 Clipse ,http://www.facebook.com/80674191599,http://www.twitter.com/theclipse,http://www.clipseonline.com/,Hip-Hop/Rap,http://www.mtv.com/artists/clipse/biography
 Clay Aiken ,http://www.facebook.com/6988377101,http://www.twitter.com/clayaiken,http://www.clayaiken.com/,Pop,http://www.mtv.com/artists/clay-aiken/biography
 Club Nouveau ,http://www.facebook.com/theclubnouveau,http://twitter.com/theclubnouveau,http://www.club nouveau.me ,R&B/Soul,http://www.mtv.com/artists/club-nouveau/biography
 Colton James ,http://www.facebook.com/162026603851694,http://twitter.com/ColtonJames101,http://coltonjamesmusic.com,Contemporary Country,http://www.cmt.com/artists/colton-james/biography
 Cold War Kids ,http://www.facebook.com/244886033961,http://www.twitter.com/coldwarkids,http://www.coldwarkids.com,Alternative,http://www.mtv.com/artists/cold-war-kids/biography
 Coco Lee ,,,,R&B/Soul,http://www.mtv.com/artists/coco-lee-00/biography
 Connie Francis ,,,,Pop,http://www.mtv.com/artists/connie-francis/biography
 CONOR MAYNARD ,http://www.facebook.com/150278035018824,http://www.twitter.com/conormaynard,http://us.conor-maynard.com,Pop,http://www.mtv.com/artists/conor-maynard/biography
 Courtney Marie Andrews ,,,,,http://www.mtv.com/artists/courtney-marie-andrews/biography
 Daley ,http://www.facebook.com/27858606647,http://www.twitter.com/daleymusic,http://www.daley.tv,Neo-Soul,http://www.mtv.com/artists/daley/biography
 Crystal Bowersox ,http://www.facebook.com/122595514429987,http://www.twitter.com/crystalbowersox,http://www.crystalbowersox.com,Americana,http://www.cmt.com/artists/crystal-bowersox/biography
 Cumberland Gap ,,,,,http://www.cmt.com/artists/cumberland-gap/biography
 Da Brat ,http://www.facebook.com/144041842390288,http://www.twitter.com/only1brat,,Hip-Hop/Rap,http://www.mtv.com/artists/da-brat/biography
" D'Angelo ",http://www.facebook.com/160119897381286,http://www.twitter.com/thedangelo,http://www.okayplayer.com/dangelo/,R&B/Soul,http://www.mtv.com/artists/dangelo/biography
 Dan Tyminski ,http://www.facebook.com/21344224008,http://www.twitter.com/dantyminski,,Blues/Folk,http://www.cmt.com/artists/dan-tyminski/biography
 Davey Arthur & Co. ,,,,,http://www.mtv.com/artists/davey-arthur-co/biography
 Darrell Staedtler ,,,,,http://www.cmt.com/artists/darrell-staedtler/biography
 Darren Hayes ,,,http://www.darrenhayes.com,Rock,http://www.mtv.com/artists/darren-hayes/biography
 Daryle Singletary ,,,,Country,http://www.cmt.com/artists/daryle-singletary/biography
 Danny Lamego ,,,,,http://www.mtv.com/artists/danny-lamego/biography
 Dave Gahan ,,,http://www.davegahan.com/,Rock,http://www.mtv.com/artists/dave-gahan/biography
 David Kersh ,,,,Country,http://www.cmt.com/artists/david-kersh/biography
 Deftones ,http://www.facebook.com/5544067490,http://www.twitter.com/deftonesband,http://www.deftones.com/,Metal,http://www.mtv.com/artists/deftones/biography
 Deborah Barnes ,,,,,http://www.mtv.com/artists/deborah-barnes/biography
 Dick Dale ,http://www.facebook.com/109159902437233,,http://www.dickdale.com/,Rock,http://www.mtv.com/artists/dick-dale/biography
 Die Antwoord ,http://www.facebook.com/80749331970,http://www.twitter.com/dieantwoord,,Hip-Hop,http://www.mtv.com/artists/die-antwoord/biography
 Dion DiMucci ,,,,,http://www.mtv.com/artists/dion-dimucci/biography
 DJ Muster ,,,,,http://www.mtv.com/artists/dj-muster/biography
 DJ Quik ,http://www.facebook.com/116887161677490,http://www.twitter.com/djquik,,Hip-Hop/Rap,http://www.mtv.com/artists/dj-quik/biography
 Don Gay ,,,,,http://www.cmt.com/artists/don-gay/biography
 Dry Cell ,,,,Metal,http://www.mtv.com/artists/dry-cell/biography
 Dream ,,,http://www.thedreamsite.com/,Pop,http://www.mtv.com/artists/dream-1/biography
 Eddie Lee Jones And Family ,,,,Blues/Folk,http://www.mtv.com/artists/eddie-lee-jones-and-family/biography
 Eddie Murphy ,,,,Pop,http://www.mtv.com/artists/eddie-murphy/biography
 Eddie Vedder ,http://www.facebook.com/241781485875968,,,Alternative,http://www.mtv.com/artists/eddie-vedder/biography
 Dustin Bogue ,,,,,http://www.cmt.com/artists/dustin-bogue/biography
 Dusty Rogers ,,,,,http://www.cmt.com/artists/dusty-rogers/biography
 Duke Ellington ,http://www.facebook.com/553039518089752,,http://www.cmgww.com/music/ellington/intro.html,Jazz,http://www.mtv.com/artists/duke-ellington/biography
 Edens Edge ,http://www.facebook.com/7690749298,http://www.twitter.com/edensedge,,Country,http://www.cmt.com/artists/edens-edge/biography
 Ice Kid ,,,http://danielkeys.ca,R&B/Soul,http://www.mtv.com/artists/ice-kid/biography
 Electronic ,,,,Alternative,http://www.mtv.com/artists/electronic/biography
 Edward Sharpe & the Magnetic Zeros ,http://www.facebook.com/78895159457,http://www.twitter.com/edwardsharpe,http://edwardsharpeandthemagneticzeros.com,Indie Rock,http://www.mtv.com/artists/edward-sharpe-the-magnetic-zeros/biography
 Elena Gilels ,,,,,http://www.mtv.com/artists/elena-gilels/biography
 Elbow ,http://www.facebook.com/25967938877,http://www.twitter.com/elbow,,Alternative,http://www.mtv.com/artists/elbow/biography
 Elvis Crespo ,http://www.facebook.com/65149987989,http://www.twitter.com/elviscrespolive,,World/International,http://www.mtv.com/artists/elvis-crespo/biography
